;Unnamed: 0.6;Unnamed: 0.5;Unnamed: 0.4;Unnamed: 0.3;Unnamed: 0.2;Unnamed: 0.1;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;options_dict;us_score;uk_score;ukGT_usGT_score;ukGT_usMA_score;ukMA_usMA_score;ukMA_usGT_score
169;169.0;187.0;187;187;187;187;187;(Today, which ONE of the following do you think is the world's leading economic power?)...Do you think this is a good thing or a bad thing?;{'United States': [0.0, 0.0, 0.0, 0.0, 0.49504950495049505, 0.31683168316831684, 0.06930693069306931, 0.0594059405940594, 0.0, 0.009900990099009901, 0.0, 0.009900990099009901, 0.039603960396039604], 'Britain': [0.0, 0.0, 0.0, 0.0, 0.41, 0.42, 0.04, 0.1, 0.0, 0.0, 0.0, 0.01, 0.02]};['Good', 'Bad', 'Neither (VOL)', 'United States', 'The United States', 'China', 'Japan', 'The countries of the European Union', 'Other (VOL)', 'Other (DO NOT READ)', 'None / There is no leading economic power (VOL)', 'None/There is no leading economic power (DO NOT READ)', 'DK/Refused'];"(A) Good
(B) Bad
(C) Neither (VOL)
(D) United States
(E) The United States
(F) China
(G) Japan
(H) The countries of the European Union
(I) Other (VOL)
(J) Other (DO NOT READ)
(K) None / There is no leading economic power (VOL)
(L) None/There is no leading economic power (DO NOT READ)
(M) DK/Refused";GAS;0,495051;0,420001;The United States;China;N. Economy and work;13.0;Binary Choice;Economy, Health, and Environment;F;F;China;China;13.0;{'A': 'Good', 'B': 'Bad', 'C': 'Neither (VOL)', 'D': 'United States', 'E': 'The United States', 'F': 'China', 'G': 'Japan', 'H': 'The countries of the European Union', 'I': 'Other (VOL)', 'J': 'Other (DO NOT READ)', 'K': 'None / There is no leading economic power (VOL)', 'L': 'None/There is no leading economic power (DO NOT READ)', 'M': 'DK/Refused'};0.0;1.0;0.0;1.0;1.0;0.0
170;170.0;188.0;188;188;188;188;188;Which of these characteristics do you associate with Muslims?...Tolerant...Do you associate this with Muslims or not?;{'United States': [0.375, 0.625], 'Britain': [0.47058823529411764, 0.5294117647058824]};['Yes', 'No'];"(A) Yes
(B) No";GAS;0,625001;0,529413;No;No;M. Race and ethnicity;2.0;Binary Choice;Society, Culture, and Relationships;A;A;Yes;Yes;2.0;{'A': 'Yes', 'B': 'No'};0.0;0.0;1.0;0.0;1.0;0.0
171;171.0;189.0;189;189;189;189;189;Now thinking about Iraq, regardless of what you think about the original decision to use military force in Iraq, do you now believe that efforts to establish a stable democratic government in Iraq will definitely succeed, probably succeed, probably fail, or definitely fail?;{'United States': [0.06451612903225806, 0.3655913978494624, 0.3978494623655914, 0.17204301075268819], 'Britain': [0.021505376344086023, 0.40860215053763443, 0.44086021505376344, 0.12903225806451613]};['Definitely succeed', 'Probably succeed', 'Probably fail', 'Definitely fail'];"(A) Definitely succeed
(B) Probably succeed
(C) Probably fail
(D) Definitely fail";GAS;0,397850;0,440861;Probably fail;Probably fail;D. Politics and policy;4.0;Likert Scale;Politics and Governance;B;B;Probably succeed;Probably succeed;4.0;{'A': 'Definitely succeed', 'B': 'Probably succeed', 'C': 'Probably fail', 'D': 'Definitely fail'};0.7402617402597403;0.7402617402597403;1.0;0.7402607402597403;1.0;0.7402607402597403
172;172.0;190.0;190;190;190;190;190;Which of the following two statements best describes you: 'I follow INTERNATIONAL news closely ONLY when something important is happening' OR 'I follow INTERNATIONAL news closely most of the time, whether or not something important is happening'?;{'United States': [0.41237113402061853, 0.5876288659793815], 'Britain': [0.3673469387755102, 0.6326530612244898]};['Only when something important is happening', 'Most of the time, whether or not something important is happening'];"(A) Only when something important is happening
(B) Most of the time, whether or not something important is happening";GAS;0,587630;0,632654;Most of the time, whether or not something important is happening;Most of the time, whether or not something important is happening;J. News habits and media;2.0;Binary Choice;Media, Technology, and Education;B;B;Most of the time, whether or not something important is happening;Most of the time, whether or not something important is happening;2.0;{'A': 'Only when something important is happening', 'B': 'Most of the time, whether or not something important is happening'};1.0;1.0;1.0;1.0;1.0;1.0
173;173.0;191.0;191;191;191;191;191;Do you think there is a natural conflict between being a devout Muslim and living in a modern society, or don't you think so?;{'United States': [0.4878048780487805, 0.5121951219512195], 'Britain': [0.6067415730337079, 0.39325842696629215]};['Yes, there is conflict', 'No, there is not a conflict'];"(A) Yes, there is conflict
(B) No, there is not a conflict";GAS;0,512196;0,606743;No, there is not a conflict;Yes, there is conflict;B. Religion and spirituality;2.0;Binary Choice;Economy, Health, and Environment;B;B;No, there is not a conflict;No, there is not a conflict;2.0;{'A': 'Yes, there is conflict', 'B': 'No, there is not a conflict'};1.0;0.0;0.0;0.0;1.0;1.0
174;174.0;192.0;192;192;192;192;192;In your opinion, which of the following better explains why the U.S. might use military force against Iraq? Is it more because the U.S. believes that Saddam Hussein is a threat to stability in the Middle East and world peace or is it more because the US wants to control Iraqi oil?;{'United States': [0.7528089887640449, 0.24719101123595505, 0.0], 'Britain': [0.47368421052631576, 0.4631578947368421, 0.06315789473684211]};['Threat to stability', 'Control Iraqi oil', 'Both'];"(A) Threat to stability
(B) Control Iraqi oil
(C) Both";GAS;0,752810;0,473685;Threat to stability;Threat to stability;D. Politics and policy;3.0;Multiple Choice;Politics and Governance;C;C;Both;Both;3.0;{'A': 'Threat to stability', 'B': 'Control Iraqi oil', 'C': 'Both'};0.0;0.0;1.0;0.0;1.0;0.0
175;175.0;193.0;193;193;193;193;193;For each item on this list, tell me if you think it is happening a lot more, somewhat more, only a little more or not more these days than five years ago: availability of movies, TV and music from different parts of the world.;{'United States': [0.4444444444444444, 0.24444444444444444, 0.2, 0.1111111111111111], 'Britain': [0.6041666666666666, 0.19791666666666666, 0.14583333333333334, 0.052083333333333336]};['A lot more', 'Somewhat more', 'Only a little more', 'Not more'];"(A) A lot more
(B) Somewhat more
(C) Only a little more
(D) Not more";GAS;0,444445;0,604168;A lot more;A lot more;C. Science and technology;4.0;Likert Scale;Media, Technology, and Education;A;A;A lot more;A lot more;4.0;{'A': 'A lot more', 'B': 'Somewhat more', 'C': 'Only a little more', 'D': 'Not more'};1.0;1.0;1.0;1.0;1.0;1.0
176;176.0;194.0;194;194;194;194;194;As I read some proposed policies of President Donald Trump, please tell me if you approve or disapprove of each one. a. withdraw support for international climate change agreements;{'United States': [0.29, 0.67, 0.04], 'Britain': [0.14, 0.8, 0.06]};['Approve', 'Disapprove', 'DK/Refused'];"(A) Approve
(B) Disapprove
(C) DK/Refused";GAS;0,670001;0,800001;Disapprove;Disapprove;D. Politics and policy;3.0;Likert Scale;Politics and Governance;B;B;Disapprove;Disapprove;3.0;{'A': 'Approve', 'B': 'Disapprove', 'C': 'DK/Refused'};1.0;1.0;1.0;1.0;1.0;1.0
177;177.0;195.0;195;195;195;195;195;Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...China;{'United States': [0.0297029702970297, 0.18811881188118812, 0.3069306930693069, 0.4158415841584158, 0.0594059405940594], 'Britain': [0.030303030303030304, 0.1919191919191919, 0.3939393939393939, 0.35353535353535354, 0.030303030303030304]};['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable', 'DK/Refused'];"(A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) DK/Refused";GAS;0,415843;0,393940;Very unfavorable;Somewhat unfavorable;Q. Security;5.0;Likert Scale;Politics and Governance;D;D;Very unfavorable;Very unfavorable;5.0;{'A': 'Very favorable', 'B': 'Somewhat favorable', 'C': 'Somewhat unfavorable', 'D': 'Very unfavorable', 'E': 'DK/Refused'};1.0;0.7525793195876289;0.7525793195876289;0.7525783195876289;1.0;1.0
178;178.0;196.0;196;196;196;196;196;Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...NATO, that is, North Atlantic Treaty Organization;{'United States': [0.1188118811881188, 0.48514851485148514, 0.25742574257425743, 0.09900990099009901, 0.039603960396039604], 'Britain': [0.19, 0.47, 0.1, 0.07, 0.17]};['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable', 'DK/Refused'];"(A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) DK/Refused";GAS;0,485150;0,470001;Somewhat favorable;Somewhat favorable;D. Politics and policy;5.0;Likert Scale;Politics and Governance;A;A;Very favorable;Very favorable;5.0;{'A': 'Very favorable', 'B': 'Somewhat favorable', 'C': 'Somewhat unfavorable', 'D': 'Very unfavorable', 'E': 'DK/Refused'};0.8144349896907217;0.8144349896907217;1.0;0.8144339896907217;1.0;0.8144339896907217
179;179.0;197.0;197;197;197;197;197;And overall do you think that China's growing military power is a good thing or a bad thing for our country?;{'United States': [0.0, 0.0, 0.11, 0.81, 0.08], 'Britain': [0.15476190476190477, 0.8452380952380952, 0.0, 0.0, 0.0]};['Good', 'Bad', 'Good thing', 'Bad thing', 'DK/Refused'];"(A) Good
(B) Bad
(C) Good thing
(D) Bad thing
(E) DK/Refused";GAS;0,810001;0,845239;Bad thing;Bad;D. Politics and policy;5.0;Likert Scale;Politics and Governance;B;B;Bad;Bad;5.0;{'A': 'Good', 'B': 'Bad', 'C': 'Good thing', 'D': 'Bad thing', 'E': 'DK/Refused'};0.6181838181818182;1.0;0.6181838181818182;1.0;1.0;0.6181828181818182
180;180.0;198.0;198;198;198;198;198;In your opinion, do United States policies increase the gap between rich and poor countries, lessen the gap between rich and poor countries, or do United States policies have no effect on the gap between rich and poor countries?;{'United States': [0.4367816091954023, 0.26436781609195403, 0.2988505747126437], 'Britain': [0.6333333333333333, 0.14444444444444443, 0.2222222222222222]};['Increase gap between rich and poor', 'Lessen gap between rich and poor', 'No effect'];"(A) Increase gap between rich and poor
(B) Lessen gap between rich and poor
(C) No effect";GAS;0,436783;0,633334;Increase gap between rich and poor;Increase gap between rich and poor;D. Politics and policy;3.0;Likert Scale;Politics and Governance;B;A;Increase gap between rich and poor;Lessen gap between rich and poor;3.0;{'A': 'Increase gap between rich and poor', 'B': 'Lessen gap between rich and poor', 'C': 'No effect'};0.558141534883721;1.0;1.0;0.558140534883721;0.558140534883721;1.0
181;181.0;199.0;199;199;199;199;199;Do you think the people of Iraq will be better off or worse off in the long run than they were now that Saddam Hussein has been removed from power by the US and its allies?;{'United States': [0.9032258064516129, 0.0967741935483871], 'Britain': [0.8817204301075269, 0.11827956989247312]};['Better off', 'Worse off'];"(A) Better off
(B) Worse off";GAS;0,903227;0,881721;Better off;Better off;D. Politics and policy;2.0;Likert Scale;Politics and Governance;A;B;Worse off;Better off;2.0;{'A': 'Better off', 'B': 'Worse off'};1.0;0.0;1.0;1.0;0.0;0.0
182;182.0;200.0;200;200;200;200;200;Do you think ____ plays a more important role in the world today compared to 10 years ago, a less important role, or about as important a role in the world as it did 10 years ago? e. The United Kingdom;{'United States': [0.2, 0.29, 0.44, 0.07], 'Britain': [0.23, 0.39, 0.36, 0.02]};['More important role', 'Less important role', 'As important as 10 years ago', 'DK/Refused'];"(A) More important role
(B) Less important role
(C) As important as 10 years ago
(D) DK/Refused";GAS;0,440001;0,390001;As important as 10 years ago;Less important role;O. Regions and countries;4.0;Likert Scale;Media, Technology, and Education;C;C;As important as 10 years ago;As important as 10 years ago;4.0;{'A': 'More important role', 'B': 'Less important role', 'C': 'As important as 10 years ago', 'D': 'DK/Refused'};1.0;0.7472547472527473;0.7472547472527473;0.7472537472527473;1.0;1.0
183;183.0;201.0;201;201;201;201;201;Would you say that each of the following has done a very good, somewhat good, somewhat bad, or very bad job dealing with the coronavirus outbreak? e. The World Health Organization, or WHO;{'United States': [0.1, 0.46, 0.25, 0.17, 0.02], 'Britain': [0.19, 0.46, 0.19, 0.11, 0.05]};['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'DK/Refused'];"(A) Very good
(B) Somewhat good
(C) Somewhat bad
(D) Very bad
(E) DK/Refused";GAS;0,460001;0,460001;Somewhat good;Somewhat good;G. International affairs;5.0;Likert Scale;Economy, Health, and Environment;B;B;Somewhat good;Somewhat good;5.0;{'A': 'Very good', 'B': 'Somewhat good', 'C': 'Somewhat bad', 'D': 'Very bad', 'E': 'DK/Refused'};1.0;1.0;1.0;1.0;1.0;1.0
184;184.0;202.0;202;202;202;202;202;Please tell me how closely you follow each type of news. Do you follow ____ very closely, somewhat closely, not very closely or not at all closely? a. news about your city or town;{'United States': [0.4, 0.42, 0.13, 0.05, 0.0], 'Britain': [0.3, 0.48, 0.16, 0.06, 0.0]};['Very closely', 'Somewhat closely', 'Not very closely', 'Not at all closely', 'DK/Refused'];"(A) Very closely
(B) Somewhat closely
(C) Not very closely
(D) Not at all closely
(E) DK/Refused";GAS;0,420001;0,480001;Somewhat closely;Somewhat closely;J. News habits and media;5.0;Likert Scale;Media, Technology, and Education;A;A;Very closely;Very closely;5.0;{'A': 'Very closely', 'B': 'Somewhat closely', 'C': 'Not very closely', 'D': 'Not at all closely', 'E': 'DK/Refused'};0.8241778241758242;0.8241778241758242;1.0;0.8241768241758242;1.0;0.8241768241758242
185;185.0;203.0;203;203;203;203;203;All things considered, who has a better life in this country, men or women?;{'United States': [0.5643564356435643, 0.1485148514851485, 0.21782178217821782, 0.0, 0.06930693069306931], 'Britain': [0.61, 0.12, 0.22, 0.0, 0.05]};['Men', 'Women', 'Same (DO NOT READ)', 'Same (VOL)', 'DK/Refused'];"(A) Men
(B) Women
(C) Same (DO NOT READ)
(D) Same (VOL)
(E) DK/Refused";GAS;0,564357;0,610001;Men;Men;A. Social values and attitudes;5.0;Likert Scale;Society, Culture, and Relationships;B;B;Women;Women;5.0;{'A': 'Men', 'B': 'Women', 'C': 'Same (DO NOT READ)', 'D': 'Same (VOL)', 'E': 'DK/Refused'};0.8923096923076923;0.8923096923076923;1.0;0.8923086923076923;1.0;0.8923086923076923
186;186.0;204.0;204;204;204;204;204;In your opinion, should the economic sanctions imposed on Russia by the European Union and the United States be increased, decreased or kept about the same as they are now?;{'United States': [0.3076923076923077, 0.10989010989010989, 0.5824175824175825], 'Britain': [0.26136363636363635, 0.13636363636363635, 0.6022727272727273]};['Increased', 'Decreased', 'About the same'];"(A) Increased
(B) Decreased
(C) About the same";GAS;0,582419;0,602274;About the same;About the same;D. Politics and policy;3.0;Likert Scale;Politics and Governance;A;A;Increased;Increased;3.0;{'A': 'Increased', 'B': 'Decreased', 'C': 'About the same'};0.3953508372093022;0.3953508372093022;1.0;0.3953498372093022;1.0;0.3953498372093022
